Date, Open, High, Low, Close, Total Volume, UnAdjusted Close
20111208,1851.90000000,1867.70000000,1822.20000000,1822.20000000, 5919562,1822.20000000
20111209,1822.20000000,1846.20000000,1807.70000000,1840.50000000, 5631193,1840.50000000
20111212,1840.50000000,1840.50000000,1795.50000000,1795.50000000, 5468493,1795.50000000
20111213,1795.50000000,1824.60000000,1788.30000000,1811.50000000, 4959121,1811.50000000
20111214,1811.50000000,1811.60000000,1759.20000000,1759.20000000, 5604758,1759.20000000
20111215,1759.20000000,1783.40000000,1758.90000000,1772.90000000, 4924417,1772.90000000
20111216,1772.90000000,1783.80000000,1761.20000000,1761.20000000, 8188227,1761.20000000
20111219,1761.20000000,1768.70000000,1744.30000000,1750.40000000, 4304373,1750.40000000
20111220,1750.40000000,1780.80000000,1740.70000000,1778.10000000, 5440368,1778.10000000
20111221,1778.10000000,1804.30000000,1766.10000000,1770.10000000, 5459093,1770.10000000
20111222,1770.10000000,1791.20000000,1770.10000000,1789.50000000, 4062969,1789.50000000
20111223,1789.50000000,1808.20000000,1789.50000000,1805.80000000, 1449562,1805.80000000
20111226,1805.80000000,1805.80000000,1805.80000000,1805.80000000,       0,1805.80000000
20111227,1805.80000000,1805.80000000,1805.80000000,1805.80000000,       0,1805.80000000
20111228,1805.80000000,1826.00000000,1798.30000000,1809.10000000, 2592874,1809.10000000
20111229,1809.10000000,1824.80000000,1801.30000000,1824.80000000, 2156030,1824.80000000
20111230,1824.80000000,1834.40000000,1815.10000000,1833.70000000, 1230305,1833.70000000
20120102,1833.70000000,1833.70000000,1833.70000000,1833.70000000,       0,1833.70000000
20120103,1833.70000000,1884.30000000,1833.70000000,1884.30000000, 4781689,1884.30000000
20120104,1884.30000000,1889.30000000,1863.50000000,1870.60000000, 4491243,1870.60000000
20120105,1870.60000000,1879.60000000,1840.50000000,1845.00000000, 5223217,1845.00000000
20120106,1845.00000000,1864.70000000,1843.70000000,1851.40000000, 4675145,1851.40000000
20120109,1851.40000000,1861.50000000,1834.00000000,1837.30000000, 5257970,1837.30000000
20120110,1837.30000000,1874.60000000,1837.30000000,1868.50000000, 5616930,1868.50000000
20120111,1868.50000000,1881.90000000,1865.60000000,1876.00000000, 6184967,1876.00000000
20120112,1876.00000000,1892.40000000,1870.80000000,1880.40000000,10098575,1880.40000000
20120113,1880.40000000,1896.70000000,1840.80000000,1863.00000000, 9859168,1863.00000000
20120116,1863.00000000,1875.80000000,1853.00000000,1874.30000000, 4695302,1874.30000000
20120117,1874.30000000,1896.10000000,1874.30000000,1882.80000000, 5927202,1882.80000000
20120118,1882.80000000,1897.10000000,1876.00000000,1895.00000000, 5193036,1895.00000000
20120119,1895.00000000,1930.90000000,1895.00000000,1929.70000000, 9749467,1929.70000000
20120120,1929.70000000,1942.00000000,1926.90000000,1937.40000000, 8688020,1937.40000000
20120123,1937.40000000,1956.70000000,1937.10000000,1949.70000000, 5786813,1949.70000000
20120124,1949.70000000,1949.70000000,1917.20000000,1930.10000000, 6296296,1930.10000000
20120125,1930.10000000,1939.70000000,1914.20000000,1925.20000000, 6068455,1925.20000000
20120126,1925.20000000,1953.30000000,1925.20000000,1948.90000000, 5894280,1948.90000000
20120127,1948.90000000,1948.90000000,1925.70000000,1932.40000000, 5324649,1932.40000000
20120130,1932.40000000,1932.40000000,1895.90000000,1904.50000000, 5011158,1904.50000000
20120131,1904.50000000,1922.50000000,1904.50000000,1910.30000000, 5849904,1910.30000000
20120201,1910.30000000,1951.50000000,1910.30000000,1949.10000000, 6452525,1949.10000000
20120202,1949.10000000,1955.60000000,1944.10000000,1953.60000000, 5624132,1953.60000000
20120203,1953.60000000,2009.40000000,1952.70000000,2009.40000000, 7626897,2009.40000000
20120206,2009.40000000,2012.80000000,1994.90000000,2011.50000000, 5591362,2011.50000000
20120207,2011.50000000,2018.20000000,1994.40000000,2007.00000000, 4899370,2007.00000000
20120208,2007.00000000,2017.80000000,2004.80000000,2006.30000000, 4961252,2006.30000000
20120209,2006.30000000,2025.80000000,2006.30000000,2015.00000000, 6748400,2015.00000000
20120210,2015.00000000,2015.00000000,1994.20000000,1998.30000000, 6110774,1998.30000000
20120213,1998.30000000,2020.80000000,1998.30000000,2014.10000000, 4264938,2014.10000000
20120214,2014.10000000,2022.60000000,1995.50000000,2001.90000000, 5722695,2001.90000000
20120215,2001.90000000,2015.20000000,2001.90000000,2008.20000000, 4642292,2008.20000000
20120216,2008.20000000,2008.20000000,1982.10000000,2004.70000000, 4624359,2004.70000000
20120217,2004.70000000,2026.00000000,2004.70000000,2019.30000000, 6062889,2019.30000000
20120220,2019.30000000,2041.80000000,2019.30000000,2037.30000000, 4959577,2037.30000000
20120221,2037.30000000,2038.10000000,2018.00000000,2023.30000000, 5578380,2023.30000000
20120222,2023.30000000,2029.40000000,2015.40000000,2016.90000000, 6114553,2016.90000000
20120223,2016.90000000,2026.80000000,2003.20000000,2015.60000000, 7899418,2015.60000000
20120224,2015.60000000,2031.20000000,2015.60000000,2024.70000000, 7295341,2024.70000000
20120227,2024.70000000,2024.70000000,2003.30000000,2022.30000000, 6134445,2022.30000000
20120228,2022.30000000,2027.40000000,2010.40000000,2021.80000000, 5021712,2021.80000000
20120229,2021.80000000,2032.10000000,2010.50000000,2012.70000000, 6994841,2012.70000000
20120301,2012.70000000,2044.40000000,2008.90000000,2040.30000000, 5891538,2040.30000000
20120302,2040.30000000,2047.10000000,2036.30000000,2042.80000000, 4525670,2042.80000000
20120305,2042.80000000,2043.30000000,2024.00000000,2031.50000000, 5358969,2031.50000000
20120306,2031.50000000,2031.50000000,1986.60000000,1987.70000000, 6388549,1987.70000000
20120307,1987.70000000,2004.70000000,1985.00000000,2002.00000000, 5433633,2002.00000000
20120308,2002.00000000,2025.30000000,2002.00000000,2022.00000000, 5415734,2022.00000000
20120309,2022.00000000,2036.00000000,2019.30000000,2028.90000000, 5691543,2028.90000000
20120312,2028.90000000,2034.20000000,2018.70000000,2034.00000000, 5115545,2034.00000000
20120313,2034.00000000,2065.20000000,2034.00000000,2064.80000000, 4785962,2064.80000000
20120314,2064.80000000,2089.00000000,2064.80000000,2076.60000000, 7481447,2076.60000000
20120315,2076.60000000,2083.90000000,2067.30000000,2079.60000000, 7014748,2079.60000000
20120316,2079.60000000,2099.60000000,2079.60000000,2099.50000000,11134168,2099.50000000
20120319,2099.50000000,2101.40000000,2081.90000000,2099.30000000, 6546160,2099.30000000
20120320,2099.30000000,2099.30000000,2064.90000000,2074.70000000, 6544984,2074.70000000
20120321,2074.70000000,2088.70000000,2064.50000000,2070.70000000, 6247221,2070.70000000
20120322,2070.70000000,2070.70000000,2046.80000000,2060.30000000, 5712391,2060.30000000
20120323,2060.30000000,2079.70000000,2049.20000000,2069.90000000, 5534526,2069.90000000
20120326,2069.90000000,2094.30000000,2069.90000000,2087.90000000, 4263338,2087.90000000
20120327,2087.90000000,2105.40000000,2072.50000000,2073.90000000, 8669395,2073.90000000
20120328,2073.90000000,2074.00000000,2053.00000000,2053.20000000, 6289661,2053.20000000
20120329,2053.20000000,2053.70000000,2019.50000000,2027.40000000, 6481947,2027.40000000
20120330,2027.40000000,2047.40000000,2027.40000000,2043.20000000, 6253942,2043.20000000
20120402,2043.20000000,2076.00000000,2035.10000000,2075.80000000, 5616869,2075.80000000
20120403,2075.80000000,2081.40000000,2057.50000000,2058.10000000, 5569039,2058.10000000
20120404,2058.10000000,2058.10000000,1995.60000000,2000.60000000, 7396062,2000.60000000
20120405,2000.60000000,2011.40000000,1980.40000000,2000.30000000, 5778043,2000.30000000
20120406,2000.30000000,2000.30000000,2000.30000000,2000.30000000,       0,2000.30000000
20120409,2000.30000000,2000.30000000,2000.30000000,2000.30000000,       0,2000.30000000
20120410,2000.30000000,2000.30000000,1949.50000000,1949.50000000, 6480675,1949.50000000
20120411,1949.50000000,1968.90000000,1940.10000000,1963.00000000, 6796797,1963.00000000
20120412,1963.00000000,2003.50000000,1963.00000000,1997.60000000, 6975941,1997.60000000
20120413,1997.60000000,1997.60000000,1963.90000000,1965.50000000, 5123312,1965.50000000
20120416,1965.50000000,1973.00000000,1955.50000000,1958.10000000, 6642075,1958.10000000
20120417,1958.10000000,1998.60000000,1955.20000000,1997.00000000, 4962459,1997.00000000
20120418,1997.00000000,1999.80000000,1971.70000000,1972.90000000, 5301906,1972.90000000
20120419,1972.90000000,1990.70000000,1964.70000000,1971.10000000, 6413955,1971.10000000
20120420,1971.10000000,1981.00000000,1965.70000000,1977.80000000, 5611253,1977.80000000
20120423,1977.80000000,1977.80000000,1924.40000000,1934.50000000, 4883812,1934.50000000
20120424,1934.50000000,1955.10000000,1934.50000000,1954.10000000, 5081920,1954.10000000
20120425,1954.10000000,1975.50000000,1954.10000000,1966.80000000, 5319437,1966.80000000
20120426,1966.80000000,1982.00000000,1951.60000000,1973.20000000, 5611472,1973.20000000
20120427,1973.20000000,2001.50000000,1960.00000000,2001.50000000, 5217436,2001.50000000
20120430,2001.50000000,2005.50000000,1981.70000000,1986.80000000, 5088645,1986.80000000
20120501,1986.80000000,2012.30000000,1985.60000000,2011.70000000, 4853801,2011.70000000
20120502,2011.70000000,2016.80000000,1984.50000000,1992.90000000, 5993713,1992.90000000
20120503,1992.90000000,2006.10000000,1987.50000000,1996.10000000, 5006094,1996.10000000
20120504,1996.10000000,1996.10000000,1947.80000000,1954.20000000, 6690274,1954.20000000
20120507,1954.20000000,1954.20000000,1954.20000000,1954.20000000,       0,1954.20000000
20120508,1954.20000000,1963.00000000,1918.30000000,1920.40000000, 6786529,1920.40000000
20120509,1920.40000000,1931.90000000,1884.10000000,1907.20000000, 6806298,1907.20000000
20120510,1907.20000000,1919.60000000,1893.60000000,1915.80000000, 5404937,1915.80000000
20120511,1915.80000000,1939.40000000,1905.90000000,1936.10000000, 4301304,1936.10000000
20120514,1936.10000000,1936.10000000,1883.70000000,1891.90000000, 5695926,1891.90000000
20120515,1891.90000000,1904.10000000,1867.10000000,1877.10000000, 5395312,1877.10000000
20120516,1877.10000000,1889.70000000,1847.80000000,1874.90000000, 6455234,1874.90000000
20120517,1874.90000000,1880.50000000,1844.10000000,1848.90000000, 6019284,1848.90000000
20120518,1848.90000000,1848.90000000,1813.70000000,1814.90000000, 8379114,1814.90000000
20120521,1814.90000000,1836.60000000,1808.60000000,1830.40000000, 6084459,1830.40000000
20120522,1830.40000000,1864.50000000,1830.40000000,1864.00000000, 5821148,1864.00000000
20120523,1864.00000000,1864.00000000,1815.70000000,1816.80000000, 5590032,1816.80000000
20120524,1816.80000000,1846.10000000,1814.00000000,1839.70000000, 4725655,1839.70000000
20120525,1839.70000000,1860.20000000,1829.10000000,1839.00000000, 4654737,1839.00000000
20120528,1839.00000000,1864.90000000,1839.00000000,1845.20000000, 3341249,1845.20000000
20120529,1845.20000000,1859.30000000,1838.70000000,1856.60000000, 4888138,1856.60000000
20120530,1856.60000000,1856.60000000,1815.70000000,1820.00000000, 5299007,1820.00000000
20120531,1820.00000000,1863.80000000,1820.00000000,1851.90000000, 7761285,1851.90000000
20120601,1851.90000000,1860.50000000,1817.10000000,1826.40000000, 6686262,1826.40000000
20120604,1826.40000000,1826.40000000,1826.40000000,1826.40000000,       0,1826.40000000
20120605,1826.40000000,1826.40000000,1826.40000000,1826.40000000,       0,1826.40000000
20120606,1826.40000000,1859.60000000,1826.40000000,1859.40000000, 6192228,1859.40000000
20120607,1859.40000000,1897.80000000,1859.40000000,1886.10000000, 5662802,1886.10000000
20120608,1886.10000000,1888.90000000,1861.80000000,1884.30000000, 5621534,1884.30000000
20120611,1884.30000000,1923.60000000,1875.60000000,1880.10000000, 6275950,1880.10000000
20120612,1880.10000000,1885.90000000,1863.90000000,1882.90000000, 5534086,1882.90000000
20120613,1882.90000000,1896.70000000,1859.70000000,1874.30000000, 4621131,1874.30000000
20120614,1874.30000000,1874.30000000,1853.00000000,1865.90000000, 6286246,1865.90000000
20120615,1865.90000000,1883.90000000,1865.90000000,1875.70000000,12511299,1875.70000000
20120618,1875.70000000,1901.20000000,1864.50000000,1880.40000000, 5805337,1880.40000000
20120619,1880.40000000,1916.80000000,1880.40000000,1912.20000000, 4688140,1912.20000000
20120620,1912.20000000,1950.00000000,1906.10000000,1946.90000000, 5364132,1946.90000000
20120621,1946.90000000,1946.90000000,1922.30000000,1930.10000000, 4919220,1930.10000000
20120622,1930.10000000,1930.10000000,1906.70000000,1915.40000000, 4146487,1915.40000000
20120625,1915.40000000,1915.40000000,1888.80000000,1891.20000000, 4184452,1891.20000000
20120626,1891.20000000,1895.60000000,1878.80000000,1881.80000000, 3980232,1881.80000000
20120627,1881.80000000,1908.90000000,1881.80000000,1908.90000000, 3934140,1908.90000000
20120628,1908.90000000,1913.60000000,1870.60000000,1887.80000000, 5887265,1887.80000000
20120629,1887.80000000,1938.50000000,1887.80000000,1927.60000000, 6392057,1927.60000000
20120702,1927.60000000,1946.10000000,1927.60000000,1946.10000000, 4011418,1946.10000000
20120703,1946.10000000,1952.10000000,1942.40000000,1952.10000000, 3737242,1952.10000000
20120704,1952.10000000,1954.90000000,1942.00000000,1949.80000000, 2638665,1949.80000000
20120705,1949.80000000,1964.50000000,1937.50000000,1948.70000000, 4661519,1948.70000000
20120706,1948.70000000,1948.70000000,1935.50000000,1939.60000000, 3690657,1939.60000000
20120709,1939.60000000,1949.00000000,1931.90000000,1939.50000000, 3899103,1939.50000000
20120710,1939.50000000,1964.80000000,1938.50000000,1955.20000000, 3661381,1955.20000000
20120711,1955.20000000,1955.20000000,1938.20000000,1943.60000000, 3592739,1943.60000000
20120712,1943.60000000,1948.00000000,1924.80000000,1931.40000000, 3937482,1931.40000000
20120713,1931.40000000,1957.70000000,1931.40000000,1953.50000000, 3879848,1953.50000000
20120716,1953.50000000,1962.20000000,1952.40000000,1959.30000000, 3028523,1959.30000000
20120717,1959.30000000,1961.40000000,1942.50000000,1946.60000000, 3217864,1946.60000000
20120718,1946.60000000,1968.60000000,1946.60000000,1967.60000000, 3988993,1967.60000000
20120719,1967.60000000,1988.40000000,1967.60000000,1987.20000000, 4596284,1987.20000000
20120720,1987.20000000,1987.20000000,1961.80000000,1964.60000000, 5976811,1964.60000000
20120723,1964.60000000,1964.60000000,1915.60000000,1921.80000000, 3678548,1921.80000000
20120724,1921.80000000,1932.40000000,1909.20000000,1913.00000000, 3584311,1913.00000000
20120725,1913.00000000,1930.70000000,1906.10000000,1924.40000000, 3767525,1924.40000000
20120726,1924.40000000,1965.60000000,1924.40000000,1958.60000000, 4901987,1958.60000000
20120727,1958.60000000,1986.20000000,1953.50000000,1984.40000000, 4463769,1984.40000000
20120730,1984.40000000,2006.60000000,1983.90000000,2003.60000000, 3686057,2003.60000000
20120731,2003.60000000,2003.60000000,1975.20000000,1975.20000000, 3832984,1975.20000000
20120801,1975.20000000,1998.80000000,1975.20000000,1996.60000000, 3483317,1996.60000000
20120802,1996.60000000,2008.20000000,1971.90000000,1971.90000000, 5129352,1971.90000000
20120803,1971.90000000,2014.10000000,1971.70000000,2010.90000000, 4341524,2010.90000000
20120806,2010.90000000,2038.10000000,2008.40000000,2033.30000000, 3721752,2033.30000000
20120807,2033.30000000,2046.90000000,2029.20000000,2046.90000000, 3676532,2046.90000000
20120808,2046.90000000,2046.90000000,2026.90000000,2042.90000000, 3101682,2042.90000000
20120809,2042.90000000,2047.60000000,2032.00000000,2038.70000000, 4629843,2038.70000000
20120810,2038.70000000,2041.90000000,2029.80000000,2038.70000000, 2580586,2038.70000000
20120813,2038.70000000,2039.90000000,2026.50000000,2032.60000000, 2122915,2032.60000000
20120814,2032.60000000,2048.90000000,2032.60000000,2048.90000000, 3039479,2048.90000000
20120815,2048.00000000,2048.00000000,2036.20000000,2039.40000000, 2925371,2039.40000000
20120816,2039.40000000,2045.00000000,2035.00000000,2043.50000000, 3764673,2043.50000000
20120817,2044.70000000,2061.30000000,2044.70000000,2061.30000000, 4682306,2061.30000000
20120820,2061.90000000,2070.70000000,2047.40000000,2053.80000000, 4514229,2053.80000000
20120821,2053.80000000,2069.00000000,2053.80000000,2064.20000000, 2774630,2064.20000000
20120822,2060.00000000,2060.00000000,2034.10000000,2034.70000000, 3380810,2034.70000000
20120823,2034.70000000,2049.00000000,2026.50000000,2030.00000000, 3096230,2030.00000000
20120824,2029.80000000,2031.80000000,2013.50000000,2026.60000000, 2644007,2026.60000000
20120827,2026.60000000,2026.60000000,2026.60000000,2026.60000000,       0,2026.60000000
20120828,2026.60000000,2031.60000000,2016.00000000,2025.40000000, 3048632,2025.40000000
20120829,2025.40000000,2025.40000000,2014.40000000,2017.80000000, 2936183,2017.80000000
20120830,2017.80000000,2019.10000000,2006.60000000,2013.10000000, 2577595,2013.10000000
20120831,2013.10000000,2026.90000000,2006.50000000,2009.20000000, 4031147,2009.20000000
20120903,2009.20000000,2025.40000000,2005.20000000,2025.40000000, 2026772,2025.40000000
20120904,2025.40000000,2025.40000000,1997.00000000,2001.00000000, 3855618,2001.00000000
20120905,2001.00000000,2011.30000000,1995.90000000,2006.50000000, 4700174,2006.50000000
20120906,2006.50000000,2054.70000000,2006.50000000,2053.40000000, 7168680,2053.40000000
20120907,2053.40000000,2072.10000000,2053.40000000,2063.80000000, 7420613,2063.80000000
20120910,2063.80000000,2074.00000000,2056.60000000,2071.40000000, 3988095,2071.40000000
20120911,2071.40000000,2074.60000000,2059.60000000,2072.90000000, 4218949,2072.90000000
20120912,2072.90000000,2083.40000000,2066.90000000,2083.40000000, 6875732,2083.40000000
20120913,2083.40000000,2086.90000000,2073.60000000,2085.00000000, 5294706,2085.00000000
20120914,2085.00000000,2124.70000000,2085.00000000,2118.50000000, 8478947,2118.50000000
20120917,2118.50000000,2122.00000000,2108.30000000,2110.10000000, 4421518,2110.10000000
20120918,2110.10000000,2110.10000000,2087.00000000,2093.90000000, 4804512,2093.90000000
20120919,2093.90000000,2103.80000000,2090.00000000,2102.30000000, 3780096,2102.30000000
20120920,2102.30000000,2105.00000000,2087.30000000,2103.70000000, 3676224,2103.70000000
20120921,2103.70000000,2115.20000000,2100.10000000,2105.20000000, 7085710,2105.20000000
20120924,2105.20000000,2105.20000000,2086.70000000,2096.20000000, 3367618,2096.20000000
20120925,2096.20000000,2106.20000000,2093.60000000,2103.30000000, 3659858,2103.30000000
20120926,2103.30000000,2103.30000000,2057.20000000,2062.90000000, 4050754,2062.90000000
20120927,2062.90000000,2073.80000000,2059.10000000,2064.10000000, 3144817,2064.10000000
20120928,2064.10000000,2075.50000000,2048.20000000,2048.50000000, 4314885,2048.50000000
20121001,2048.50000000,2081.30000000,2048.50000000,2075.50000000, 3951091,2075.50000000
20121002,2075.50000000,2087.50000000,2062.50000000,2079.80000000, 4598029,2079.80000000
20121003,2079.80000000,2091.30000000,2069.50000000,2088.50000000, 3585372,2088.50000000
20121004,2088.50000000,2100.50000000,2085.70000000,2091.50000000, 5347658,2091.50000000
20121005,2091.50000000,2113.70000000,2089.00000000,2108.70000000, 5807320,2108.70000000
20121008,2108.70000000,2108.70000000,2086.60000000,2089.30000000, 2974138,2089.30000000
20121009,2089.30000000,2093.30000000,2073.90000000,2079.70000000, 3469716,2079.70000000
20121010,2079.70000000,2081.10000000,2072.90000000,2072.90000000, 4758053,2072.90000000
20121011,2072.90000000,2097.20000000,2071.60000000,2092.20000000, 4345836,2092.20000000
20121012,2092.20000000,2092.20000000,2078.60000000,2078.60000000, 6078742,2078.60000000
20121015,2078.60000000,2090.30000000,2076.40000000,2082.30000000, 4064483,2082.30000000
20121016,2082.30000000,2104.40000000,2082.30000000,2101.80000000, 5573489,2101.80000000
20121017,2101.80000000,2110.40000000,2098.10000000,2109.20000000, 5703748,2109.20000000
20121018,2109.20000000,2111.90000000,2100.80000000,2109.80000000, 5834784,2109.80000000
20121019,2109.80000000,2109.80000000,2096.50000000,2098.50000000, 5486569,2098.50000000
20121022,2098.50000000,2102.90000000,2086.80000000,2090.80000000, 3300694,2090.80000000
20121023,2090.80000000,2093.50000000,2056.40000000,2058.80000000, 4008144,2058.80000000
20121024,2058.80000000,2069.60000000,2046.20000000,2063.50000000, 4875798,2063.50000000
20121025,2063.50000000,2078.90000000,2058.70000000,2068.90000000, 4031902,2068.90000000
20121026,2068.90000000,2074.40000000,2052.40000000,2070.10000000, 3865677,2070.10000000
20121029,2070.10000000,2070.10000000,2050.50000000,2061.70000000, 2633732,2061.70000000
20121030,2061.70000000,2080.60000000,2061.70000000,2080.60000000, 2397381,2080.60000000
20121031,2080.60000000,2089.10000000,2057.60000000,2057.60000000, 5722586,2057.60000000
20121101,2057.60000000,2091.80000000,2057.60000000,2091.60000000, 7059005,2091.60000000
20121102,2091.60000000,2105.40000000,2085.80000000,2098.70000000, 5834944,2098.70000000
20121105,2098.70000000,2098.70000000,2084.80000000,2090.10000000, 3119931,2090.10000000
20121106,2090.10000000,2117.60000000,2090.10000000,2117.60000000, 4676658,2117.60000000
20121107,2117.60000000,2131.30000000,2085.80000000,2086.10000000, 5811192,2086.10000000
20121108,2086.10000000,2099.00000000,2075.70000000,2076.40000000, 4780317,2076.40000000
20121109,2076.40000000,2082.20000000,2055.80000000,2070.00000000, 4623976,2070.00000000
20121112,2070.00000000,2079.60000000,2070.00000000,2070.80000000, 4593733,2070.80000000
20121113,2070.80000000,2082.80000000,2058.40000000,2082.80000000, 6711675,2082.80000000
20121114,2082.80000000,2082.80000000,2062.80000000,2063.30000000, 5708398,2063.30000000
20121115,2063.30000000,2063.30000000,2045.90000000,2047.00000000, 5211884,2047.00000000
20121116,2047.00000000,2051.90000000,2019.10000000,2019.10000000, 5560374,2019.10000000
20121119,2019.10000000,2060.40000000,2019.10000000,2060.40000000, 4720304,2060.40000000
20121120,2060.40000000,2075.50000000,2052.10000000,2074.00000000, 4223259,2074.00000000
20121121,2074.00000000,2079.40000000,2068.20000000,2075.20000000, 3657115,2075.20000000
20121122,2075.20000000,2097.70000000,2075.20000000,2096.50000000, 2888694,2096.50000000
20121123,2096.50000000,2110.20000000,2092.10000000,2108.60000000, 2525074,2108.60000000
20121126,2108.60000000,2108.60000000,2093.00000000,2097.60000000, 3124537,2097.60000000
20121127,2097.60000000,2114.40000000,2097.60000000,2105.40000000, 3818160,2105.40000000
20121128,2105.40000000,2115.10000000,2089.60000000,2113.30000000, 4023075,2113.30000000
20121129,2113.30000000,2148.80000000,2113.30000000,2145.40000000, 4488305,2145.40000000
20121130,2145.40000000,2161.00000000,2141.40000000,2145.30000000, 5152544,2145.30000000
20121203,2145.30000000,2158.60000000,2143.80000000,2146.30000000, 3331519,2146.30000000
20121204,2146.30000000,2155.10000000,2142.10000000,2150.60000000, 2989786,2150.60000000
20121205,2150.60000000,2162.40000000,2150.60000000,2159.50000000, 3546490,2159.50000000
20121206,2159.50000000,2174.60000000,2159.50000000,2167.60000000, 3615044,2167.60000000
20121207,2167.60000000,2169.60000000,2153.70000000,2162.10000000, 2858534,2162.10000000
20121210,2162.10000000,2327.90000000,2151.80000000,2168.30000000, 3008309,2168.30000000
20121211,2168.30000000,2174.20000000,2163.80000000,2167.30000000, 2763431,2167.30000000
20121212,2167.30000000,2173.70000000,2163.10000000,2173.20000000, 3319674,2173.20000000
20121213,2173.20000000,2179.30000000,2167.10000000,2174.00000000, 2981542,2174.00000000
20121214,2174.00000000,2179.20000000,2170.90000000,2171.70000000, 3005572,2171.70000000
20121217,2171.70000000,2171.70000000,2157.70000000,2168.50000000, 3381371,2168.50000000
20121218,2168.50000000,2184.10000000,2168.50000000,2180.60000000, 4062448,2180.60000000
20121219,2180.60000000,2201.50000000,2180.60000000,2199.10000000, 4533374,2199.10000000
20121220,2199.10000000,2208.30000000,2195.50000000,2206.10000000, 3722206,2206.10000000
20121221,2206.10000000,2206.10000000,2181.80000000,2194.70000000, 5521999,2194.70000000
20121224,2194.70000000,2200.50000000,2192.70000000,2199.70000000, 1041391,2199.70000000
20121225,2199.70000000,2199.70000000,2199.70000000,2199.70000000,       0,2199.70000000
20121226,2199.70000000,2199.70000000,2199.70000000,2199.70000000,       0,2199.70000000
20121227,2199.70000000,2208.40000000,2191.40000000,2198.20000000, 2132364,2198.20000000
20121228,2198.20000000,2203.20000000,2180.50000000,2183.90000000, 1849843,2183.90000000
20121231,2183.90000000,2183.90000000,2170.70000000,2176.20000000, 1090733,2176.20000000
20130101,2176.20000000,2176.20000000,2176.20000000,2176.20000000,       0,2176.20000000
20130102,2176.20000000,2230.80000000,2176.20000000,2225.70000000, 3675626,2225.70000000
20130103,2225.70000000,2234.50000000,2223.80000000,2233.20000000, 2910542,2233.20000000
20130104,2233.20000000,2244.90000000,2225.20000000,2244.90000000, 3498149,2244.90000000
20130107,2244.90000000,2247.00000000,2237.30000000,2239.00000000, 3359684,2239.00000000
20130108,2239.00000000,2248.50000000,2235.60000000,2236.40000000, 4306256,2236.40000000
20130109,2236.40000000,2256.20000000,2236.40000000,2252.70000000, 5309933,2252.70000000
20130110,2252.70000000,2263.00000000,2251.90000000,2260.10000000, 4972819,2260.10000000
20130111,2260.10000000,2280.70000000,2260.10000000,2280.70000000, 4110233,2280.70000000
20130114,2280.70000000,2288.30000000,2277.10000000,2280.30000000, 3838917,2280.30000000
20130115,2280.30000000,2281.10000000,2268.10000000,2277.10000000, 4147624,2277.10000000
20130116,2277.10000000,2277.10000000,2259.00000000,2268.90000000, 5186526,2268.90000000
20130117,2268.90000000,2286.80000000,2268.90000000,2286.80000000, 3539601,2286.80000000
20130118,2286.80000000,2298.80000000,2286.50000000,2293.40000000, 4224243,2293.40000000
20130121,2293.40000000,2306.70000000,2291.60000000,2306.40000000, 2309263,2306.40000000
20130122,2306.40000000,2309.90000000,2293.60000000,2306.70000000, 3299624,2306.70000000
20130123,2306.70000000,2308.50000000,2295.60000000,2302.50000000, 4159489,2302.50000000
20130124,2302.50000000,2334.40000000,2299.60000000,2331.50000000, 4186004,2331.50000000
20130125,2331.50000000,2344.70000000,2326.70000000,2344.70000000, 3490587,2344.70000000
20130128,2344.70000000,2346.60000000,2338.50000000,2339.10000000, 3187098,2339.10000000
20130129,2339.10000000,2345.60000000,2326.60000000,2341.10000000, 4129985,2341.10000000
20130130,2341.10000000,2351.30000000,2336.70000000,2338.50000000, 4434169,2338.50000000
20130131,2338.50000000,2338.50000000,2319.00000000,2322.20000000, 4910698,2322.20000000
20130201,2322.20000000,2354.00000000,2322.20000000,2350.80000000, 4075968,2350.80000000
20130204,2350.80000000,2350.80000000,2313.40000000,2315.00000000, 3851449,2315.00000000
20130205,2315.00000000,2340.00000000,2315.00000000,2335.10000000, 3718764,2335.10000000
20130206,2335.10000000,2359.80000000,2335.10000000,2348.30000000, 4272259,2348.30000000
20130207,2348.30000000,2359.20000000,2328.40000000,2332.80000000, 4528334,2332.80000000
20130208,2332.80000000,2356.20000000,2332.80000000,2353.60000000, 3279423,2353.60000000
20130211,2353.60000000,2362.00000000,2349.10000000,2356.20000000, 2419735,2356.20000000
20130212,2356.20000000,2384.70000000,2351.10000000,2384.70000000, 4751976,2384.70000000
20130213,2384.70000000,2411.80000000,2376.00000000,2404.00000000, 4650470,2404.00000000
20130214,2404.00000000,2408.70000000,2385.00000000,2395.60000000, 4449396,2395.60000000
20130215,2395.60000000,2403.90000000,2386.40000000,2397.30000000, 3703178,2397.30000000
20130218,2397.30000000,2401.20000000,2391.20000000,2396.40000000, 1934547,2396.40000000
20130219,2396.40000000,2431.50000000,2393.60000000,2428.50000000, 4324342,2428.50000000
20130220,2428.50000000,2439.10000000,2416.60000000,2430.00000000, 4672004,2430.00000000
20130221,2430.00000000,2430.00000000,2387.90000000,2396.70000000, 4212596,2396.70000000
20130222,2396.70000000,2420.10000000,2396.70000000,2412.80000000, 3709047,2412.80000000
20130225,2412.80000000,2424.70000000,2396.70000000,2409.50000000, 4790526,2409.50000000
